SUPPORT,CONFIDENCE
0.0324470482199,0.753926701571
0.0263632266787,0.801369863014
0.0263632266787,0.795918367347
0.0252365930599,0.82962962963
0.0209553853087,0.794871794872
0.01982875169,0.988764044944
0.01982875169,0.752136752137
0.0180261379,0.833333333333
0.0178008111762,0.822916666667
0.0173501577287,0.875
0.0173501577287,0.827956989247
0.0166741775575,0.787234042553
0.0164488508337,0.935897435897
0.0157728706625,0.897435897436
0.0157728706625,0.886075949367
0.0157728706625,0.875
0.015322217215,0.918918918919
0.015322217215,0.731182795699
0.0150968904912,0.905405405405
0.0150968904912,0.858974358974
0.0150968904912,0.761363636364
0.0148715637675,0.741573033708
0.0146462370437,0.984848484848
0.0146462370437,0.928571428571
0.0146462370437,0.890410958904
0.0146462370437,0.833333333333
0.0146462370437,0.833333333333
0.0146462370437,0.738636363636
0.0146462370437,0.730337078652
0.0146462370437,0.730337078652
0.01442091032,1.0
0.0141955835962,0.940298507463
0.0141955835962,0.940298507463
0.0141955835962,0.926470588235
0.0141955835962,0.86301369863
0.0141955835962,0.851351351351
0.0141955835962,0.851351351351
0.0141955835962,0.818181818182
0.0141955835962,0.807692307692
0.0141955835962,0.807692307692
0.013519603425,0.89552238806
0.013519603425,0.89552238806
0.013519603425,0.857142857143
0.013519603425,0.8
0.013519603425,0.789473684211
0.013519603425,0.769230769231
0.013519603425,0.769230769231
0.013519603425,0.759493670886
0.0132942767012,0.880597014925
0.0132942767012,0.7375
0.0132942767012,0.7375
0.0132942767012,0.7375
0.0130689499775,0.74358974359
0.0128436232537,0.98275862069
0.0128436232537,0.876923076923
0.0128436232537,0.850746268657
0.0128436232537,0.730769230769
0.0128436232537,0.730769230769
0.01261829653,0.965517241379
0.01261829653,0.933333333333
0.01261829653,0.888888888889
0.01261829653,0.861538461538
0.01261829653,0.835820895522
0.01261829653,0.835820895522
0.01261829653,0.8
0.01261829653,0.8
0.01261829653,0.767123287671
0.01261829653,0.767123287671
0.01261829653,0.767123287671
0.0123929698062,0.982142857143
0.0123929698062,0.964912280702
0.0123929698062,0.948275862069
0.0123929698062,0.948275862069
0.0123929698062,0.873015873016
0.0123929698062,0.820895522388
0.0123929698062,0.820895522388
0.0123929698062,0.763888888889
0.0123929698062,0.753424657534
0.0123929698062,0.753424657534
0.0121676430825,0.931034482759
0.0121676430825,0.915254237288
0.0121676430825,0.9
0.0121676430825,0.805970149254
0.0121676430825,0.805970149254
0.0121676430825,0.771428571429
0.0121676430825,0.771428571429
0.0119423163587,0.981481481481
0.0119423163587,0.929824561404
0.0119423163587,0.913793103448
0.0119423163587,0.913793103448
0.0119423163587,0.883333333333
0.0119423163587,0.791044776119
0.0119423163587,0.791044776119
0.0119423163587,0.791044776119
0.0119423163587,0.757142857143
0.0119423163587,0.757142857143
0.011716989635,0.962962962963
0.011716989635,0.928571428571
0.011716989635,0.896551724138
0.011716989635,0.896551724138
0.011716989635,0.8
0.011716989635,0.764705882353
0.011716989635,0.742857142857
0.011716989635,0.742857142857
0.0114916629112,1.0
0.0114916629112,0.980769230769
0.0114916629112,0.962264150943
0.0114916629112,0.962264150943
0.0114916629112,0.944444444444
0.0114916629112,0.944444444444
0.0114916629112,0.927272727273
0.0114916629112,0.910714285714
0.0114916629112,0.910714285714
0.0114916629112,0.910714285714
0.0114916629112,0.894736842105
0.0114916629112,0.894736842105
0.0114916629112,0.879310344828
0.0114916629112,0.879310344828
0.0114916629112,0.879310344828
0.0114916629112,0.879310344828
0.0114916629112,0.879310344828
0.0114916629112,0.879310344828
0.0114916629112,0.85
0.0114916629112,0.85
0.0114916629112,0.809523809524
0.0114916629112,0.809523809524
0.0114916629112,0.809523809524
0.0114916629112,0.796875
0.0114916629112,0.796875
0.0114916629112,0.796875
0.0114916629112,0.796875
0.0114916629112,0.784615384615
0.0114916629112,0.784615384615
0.0114916629112,0.784615384615
0.0114916629112,0.772727272727
0.0114916629112,0.772727272727
0.0114916629112,0.772727272727
0.0114916629112,0.761194029851
0.0114916629112,0.761194029851
0.0114916629112,0.761194029851
0.0114916629112,0.761194029851
0.0114916629112,0.761194029851
0.0114916629112,0.761194029851
0.0114916629112,0.761194029851
0.0114916629112,0.761194029851
0.0114916629112,0.75
0.0114916629112,0.75
0.0112663361875,1.0
0.0112663361875,0.847457627119
0.0112663361875,0.769230769231
0.01081568274,0.905660377358
0.0103650292925,0.958333333333
0.0103650292925,0.901960784314
0.0103650292925,0.867924528302
0.0103650292925,0.867924528302
0.0101397025687,1.0
0.0101397025687,0.849056603774
0.00991437584498,0.977777777778
0.00991437584498,0.862745098039
0.00991437584498,0.830188679245
0.00991437584498,0.830188679245
0.00991437584498,0.8
0.00991437584498,0.745762711864
0.00968904912123,0.955555555556
0.00968904912123,0.895833333333
0.00968904912123,0.811320754717
0.00968904912123,0.811320754717
0.00946372239748,1.0
0.00946372239748,0.976744186047
0.00946372239748,0.954545454545
0.00946372239748,0.933333333333
0.00946372239748,0.933333333333
0.00946372239748,0.933333333333
0.00946372239748,0.933333333333
0.00946372239748,0.933333333333
0.00946372239748,0.933333333333
0.00946372239748,0.913043478261
0.00946372239748,0.875
0.00946372239748,0.875
0.00946372239748,0.823529411765
0.00946372239748,0.823529411765
0.00946372239748,0.792452830189
0.00946372239748,0.792452830189
0.00946372239748,0.792452830189
0.00946372239748,0.792452830189
0.00946372239748,0.792452830189
0.00946372239748,0.792452830189
0.00946372239748,0.777777777778
0.00923839567373,1.0
