SUPPORT,CONFIDENCE
0.00654849827671,1.0
0.00647464303299,0.987484355444
0.00644181848022,1.0
0.00644181848022,1.0
0.00629410799278,0.997399219766
0.00629410799278,0.997399219766
0.00629410799278,0.977070063694
0.00607254226161,0.93316519546
0.0059904808797,0.929936305732
0.0059904808797,0.920554854981
0.00590021335959,0.984931506849
0.00590021335959,0.971621621622
0.00590021335959,0.93741851369
0.00590021335959,0.915923566879
0.00590021335959,0.915923566879
0.00590021335959,0.906683480454
0.00590021335959,0.906683480454
0.00576891514853,1.0
0.00576891514853,0.987359550562
0.00576070901034,1.0
0.00576070901034,0.977715877437
0.00567044149023,0.970505617978
0.00566223535204,1.0
0.0056129985229,1.0
0.0056129985229,0.98986975398
0.0056129985229,0.972972972973
0.0056129985229,0.972972972973
0.0056129985229,0.972972972973
0.0056129985229,0.972972972973
0.0056129985229,0.960674157303
0.0056129985229,0.960674157303
0.00544066962088,1.0
0.00544066962088,0.900815217391
0.00542425734449,1.0
0.00542425734449,0.979259259259
0.00530937140981,0.858090185676
0.00527654685705,0.852785145889
0.00527654685705,0.852785145889
0.00509601181684,1.0
0.00501395043493,0.998366013072
0.00495650746759,0.993421052632
0.00495650746759,0.977346278317
0.00492368291482,1.0
0.00492368291482,0.865800865801
0.00491547677663,1.0
0.00491547677663,1.0
0.00491547677663,1.0
0.00491547677663,1.0
0.00491547677663,1.0
0.00491547677663,1.0
0.00491547677663,1.0
0.00491547677663,1.0
0.00491547677663,1.0
0.00491547677663,1.0
0.00491547677663,1.0
0.00481700311833,1.0
0.00481700311833,1.0
0.00481700311833,0.747770700637
0.00481700311833,0.747770700637
0.00481700311833,0.747770700637
0.00481700311833,0.747770700637
0.00481700311833,0.747770700637
0.00481700311833,0.747770700637
0.00481700311833,0.747770700637
0.00476776628918,1.0
0.00476776628918,0.991467576792
0.00475956015099,0.859259259259
0.00475956015099,0.859259259259
0.0046610864927,1.0
0.0046610864927,0.979310344828
0.0046610864927,0.85930408472
0.0046610864927,0.85930408472
0.0046610864927,0.85930408472
0.0046610864927,0.85930408472
0.0046610864927,0.85930408472
0.0046610864927,0.841481481481
0.0046610864927,0.841481481481
0.00457902511078,0.982394366197
0.00457081897259,0.702395964691
0.00444772689972,1.0
0.00444772689972,1.0
0.00444772689972,0.903333333333
0.00444772689972,0.903333333333
0.00444772689972,0.903333333333
0.00444772689972,0.903333333333
0.00444772689972,0.782106782107
0.00444772689972,0.782106782107
0.00444772689972,0.782106782107
0.00441490234696,1.0
0.00433284096504,0.981412639405
0.00433284096504,0.875621890547
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,1.0
0.00429181027409,0.938958707361
0.00429181027409,0.938958707361
0.00429181027409,0.938958707361
0.00429181027409,0.938958707361
0.00429181027409,0.716438356164
0.00429181027409,0.716438356164
0.00429181027409,0.716438356164
0.00429181027409,0.716438356164
0.00425898572132,1.0
0.00425898572132,0.959334565619
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,1.0
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.988527724665
0.00424257344494,0.928186714542
0.00424257344494,0.928186714542
0.00424257344494,0.928186714542
0.00424257344494,0.928186714542
0.00424257344494,0.928186714542
0.00424257344494,0.928186714542
0.00424257344494,0.928186714542
0.00424257344494,0.928186714542
0.00424257344494,0.928186714542
0.00424257344494,0.928186714542
0.00424257344494,0.928186714542
0.00424257344494,0.719054242003
0.00424257344494,0.719054242003
0.00424257344494,0.719054242003
0.00424257344494,0.719054242003
0.00424257344494,0.708219178082
0.00424257344494,0.708219178082
0.00424257344494,0.708219178082
0.00424257344494,0.708219178082
0.00424257344494,0.708219178082
0.00424257344494,0.708219178082
0.00424257344494,0.708219178082
0.00424257344494,0.708219178082
0.00424257344494,0.708219178082
0.00424257344494,0.708219178082
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.0041851304776,1.0
0.00415230592483,0.996062992126
0.00415230592483,0.873920552677
0.00414409978664,0.988258317025
0.00413589364845,1.0
0.00411948137207,1.0
0.00411948137207,1.0
0.00411948137207,0.98431372549
0.00411948137207,0.98046875
0.00410306909568,1.0
0.00410306909568,1.0
0.00410306909568,1.0
0.00410306909568,1.0
0.00410306909568,1.0
0.00410306909568,1.0
0.00410306909568,0.996015936255
0.00407024454292,1.0
0.00407024454292,1.0
0.00407024454292,1.0
0.00407024454292,1.0
0.00407024454292,1.0
0.00407024454292,1.0
0.00407024454292,1.0
0.00407024454292,1.0
0.00407024454292,1.0
0.00407024454292,1.0
0.00407024454292,1.0
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.992
0.00407024454292,0.98023715415
0.00407024454292,0.98023715415
0.00407024454292,0.98023715415
0.00407024454292,0.98023715415
0.00407024454292,0.92364990689
0.00407024454292,0.856649395509
0.00407024454292,0.856649395509
0.00407024454292,0.856649395509
0.00407024454292,0.856649395509
0.00407024454292,0.856649395509
0.00407024454292,0.856649395509
0.00407024454292,0.856649395509
0.00407024454292,0.856649395509
0.00407024454292,0.856649395509
0.00407024454292,0.856649395509
0.00407024454292,0.856649395509
0.00407024454292,0.856649395509
0.00407024454292,0.856649395509
0.00407024454292,0.856649395509
0.00404562612834,1.0
0.00404562612834,1.0
0.00404562612834,0.972386587771
0.00404562612834,0.972386587771
